SKU,X,Y,Z,Len,Wid,Hgt,Rot
723015,0,0,0,390,500,190,True
781504,390,0,0,310,460,130,True
600595,700,0,0,310,460,120,True
703269,0,500,0,390,260,70,False
739509,390,500,0,310,460,120,True
757198,700,500,0,280,420,110,True
729949,980,500,0,210,280,110,True
791441,0,500,70,360,260,120,False
731432,0,760,70,320,240,120,False
747090,0,0,190,310,500,200,True
760193,390,0,190,240,500,200,True
762575,630,0,190,540,230,90,False
731999,630,230,190,280,210,90,False
747075,0,500,190,200,500,210,True
708198,200,500,190,140,310,180,True
774093,390,500,190,210,410,120,True
729925,600,500,190,270,360,120,True
715687,870,500,190,270,360,100,True
761450,630,230,280,340,260,110,False
748207,390,500,310,210,310,200,True
704757,600,500,310,510,270,200,False
761221,0,0,390,310,240,230,False
737013,390,0,390,240,320,120,True
755655,630,0,390,510,240,200,False
761671,0,240,390,310,230,230,False
738980,630,240,390,350,260,120,False
704740,0,500,400,190,290,290,True
704025,200,500,400,170,290,290,True
767590,390,0,510,240,310,120,True
764568,390,500,510,210,310,200,True
704760,600,500,510,350,270,290,False
770374,630,0,590,310,240,120,False
765943,630,240,590,340,260,110,False
765675,0,0,620,310,230,230,False
765711,0,240,620,310,230,230,False
748201,390,0,630,210,310,190,True
737519,630,240,700,330,260,110,False
768175,630,0,710,310,230,160,False
739294,390,500,710,210,260,140,True
765860,600,500,800,350,270,240,False
778781,630,240,810,330,250,200,False
710303,0,0,850,310,230,120,False
718855,0,240,850,310,230,120,False
729650,630,0,870,310,230,120,False
735863,0,0,970,310,230,120,False
755724,0,240,970,310,230,120,False
737218,630,240,1010,330,250,140,False
705474,600,500,1040,350,270,230,False
765941,630,240,1150,330,250,110,False
765942,630,240,1260,330,250,110,False
704957,600,500,1270,290,270,210,False

Execution,0.002s
Fill,40.48%
