SKU,X,Y,Z,Len,Wid,Hgt,Rot
790145,0,0,0,400,600,220,True
785728,400,0,0,280,600,210,True
790142,680,0,0,280,600,210,True
784015,960,0,0,240,510,200,True
727593,0,600,0,400,240,220,False
793592,400,600,0,460,400,170,False
744565,860,600,0,340,380,170,True
746265,0,840,0,210,160,190,False
706248,0,0,220,400,180,230,False
771636,400,0,220,230,540,80,True
700125,630,0,220,280,420,80,True
769412,910,0,220,280,420,80,True
763540,0,180,220,400,210,190,False
712063,0,390,220,400,210,180,False
740702,0,600,220,390,310,160,False
745004,400,600,220,210,390,290,True
704801,610,600,220,200,390,210,True
709172,810,600,220,380,310,110,False
704016,400,0,300,230,310,240,True
747083,630,0,300,310,510,200,True
701728,940,0,300,210,510,200,True
746282,400,310,300,210,160,190,False
704043,810,600,330,380,280,80,False
704948,0,600,380,250,310,340,True
708175,250,600,380,140,310,180,True
756481,810,600,430,370,270,70,False
708680,0,0,450,300,180,290,False
757198,0,180,450,280,420,110,True
747090,630,0,500,310,500,200,True
782716,940,0,500,260,410,290,True
754595,400,600,510,210,320,200,True
733842,610,600,510,230,380,190,True
765044,840,600,510,360,240,190,False
708194,840,840,510,310,140,180,False
704024,400,0,540,230,310,230,True
720141,400,310,540,210,150,140,False
762671,0,180,560,280,190,380,False
731408,0,370,560,280,210,150,False
723018,250,600,560,140,250,150,True
714006,400,310,680,210,140,200,False
781504,630,0,700,310,460,130,True
700404,610,600,700,230,320,230,True
739528,840,600,700,200,380,210,True
780240,1040,600,700,150,250,180,True
739294,0,370,710,260,210,140,False
700734,400,600,710,170,320,250,True
760994,0,600,720,240,310,240,True
708260,250,600,720,140,310,180,True
704044,0,0,740,290,180,290,False
761024,400,0,770,230,310,230,True
764492,940,0,790,260,310,210,True
760995,630,0,830,310,240,240,False
700885,630,240,830,290,220,230,False
724016,400,310,880,210,140,200,False
708263,250,600,900,140,310,180,True
741824,840,600,910,200,300,290,True
748877,1040,600,910,130,250,160,True
740754,610,600,930,230,310,170,True
761787,0,180,940,260,180,120,False
736249,0,370,940,280,210,110,False
790926,0,600,960,240,310,230,True
745717,400,600,960,170,310,300,True
764568,400,0,1000,210,310,200,True
777763,940,0,1000,260,310,210,True
743387,0,0,1030,250,180,130,False
758869,0,370,1050,250,130,160,False
792284,0,180,1060,250,130,160,False
747504,630,0,1070,310,240,180,False
741170,630,240,1070,290,220,230,False
777229,1040,600,1070,130,250,150,True
795060,610,600,1100,180,310,180,True
603417,0,600,1190,240,310,130,True
763550,400,0,1200,180,310,150,True
769853,840,600,1200,180,300,280,True
799963,940,0,1210,260,250,210,False
720063,630,0,1250,310,240,120,False
760191,400,600,1260,170,300,290,True
763560,610,600,1280,180,310,150,True
719522,630,240,1300,290,220,210,False
740713,0,600,1320,240,310,120,True
763553,400,0,1350,180,300,150,True
767590,630,0,1370,310,240,120,False
739197,940,0,1420,260,220,140,False
760192,610,600,1430,170,300,290,True
603416,0,600,1440,230,310,120,True
603418,630,0,1490,310,230,120,False
733722,0,600,1560,230,300,140,True
733718,630,0,1610,290,230,140,False
733724,0,600,1700,230,290,140,True
732348,630,0,1750,240,230,90,False

Execution,0.005s
Fill,57.50%
